model-1615048599, 1615048600.531, 0.56, 0.2539, 0.57,0.2439
model-1615048599, 1615048600.583, 0.62, 0.2365, 0.61,0.2368
model-1615048599, 1615048600.634, 0.53, 0.2484, 0.53,0.2469
model-1615048599, 1615048600.686, 0.43, 0.2563, 0.55,0.2448
model-1615048599, 1615048600.733, 0.48, 0.2508, 0.55,0.2433
model-1615048599, 1615048600.78, 0.51, 0.2638, 0.52,0.2461
model-1615048599, 1615048600.833, 0.64, 0.2306, 0.64,0.2326
model-1615048599, 1615048600.881, 0.55, 0.2461, 0.62,0.2348
model-1615048599, 1615048600.932, 0.56, 0.2476, 0.62,0.2362
model-1615048599, 1615048600.986, 0.54, 0.2475, 0.61,0.2325
model-1615048599, 1615048601.037, 0.63, 0.2467, 0.63,0.2291
model-1615048599, 1615048601.085, 0.53, 0.249, 0.64,0.2451
model-1615048599, 1615048601.135, 0.61, 0.2411, 0.65,0.2341
model-1615048599, 1615048601.186, 0.56, 0.2549, 0.61,0.2466
model-1615048599, 1615048601.236, 0.72, 0.2166, 0.64,0.2254
model-1615048599, 1615048601.283, 0.6, 0.2353, 0.6,0.239
model-1615048599, 1615048601.332, 0.61, 0.2378, 0.61,0.2355
model-1615048599, 1615048601.378, 0.56, 0.2524, 0.48,0.2657
model-1615048599, 1615048601.424, 0.56, 0.2413, 0.65,0.2279
model-1615048599, 1615048601.478, 0.51, 0.2527, 0.53,0.2408
model-1615048599, 1615048601.525, 0.64, 0.2383, 0.65,0.237
model-1615048599, 1615048601.574, 0.57, 0.2426, 0.54,0.2392
model-1615048599, 1615048601.62, 0.5, 0.2534, 0.62,0.2336
model-1615048599, 1615048601.669, 0.66, 0.2377, 0.57,0.2401
model-1615048599, 1615048601.716, 0.55, 0.2415, 0.63,0.2382
model-1615048599, 1615048601.767, 0.55, 0.2544, 0.56,0.2437
model-1615048599, 1615048601.819, 0.61, 0.2429, 0.61,0.248
model-1615048599, 1615048601.866, 0.57, 0.2455, 0.61,0.2284
model-1615048599, 1615048601.915, 0.56, 0.2512, 0.63,0.2437
model-1615048599, 1615048601.961, 0.56, 0.2428, 0.59,0.2395
model-1615048599, 1615048602.017, 0.62, 0.2231, 0.61,0.2223
model-1615048599, 1615048602.068, 0.61, 0.2235, 0.63,0.2163
model-1615048599, 1615048602.116, 0.6, 0.2289, 0.58,0.2355
model-1615048599, 1615048602.169, 0.59, 0.2539, 0.63,0.236
model-1615048599, 1615048602.216, 0.61, 0.2335, 0.6,0.227
model-1615048599, 1615048602.267, 0.61, 0.2397, 0.74,0.2049
model-1615048599, 1615048602.321, 0.6, 0.2339, 0.66,0.2082
model-1615048599, 1615048602.375, 0.67, 0.2151, 0.69,0.2077
model-1615048599, 1615048602.424, 0.58, 0.2556, 0.6,0.2425
model-1615048599, 1615048602.474, 0.63, 0.2242, 0.64,0.2197
model-1615048599, 1615048602.521, 0.6, 0.215, 0.59,0.2635
model-1615048599, 1615048602.568, 0.53, 0.2474, 0.57,0.2496
model-1615048599, 1615048602.621, 0.66, 0.2177, 0.65,0.2313
model-1615048599, 1615048602.669, 0.73, 0.2066, 0.59,0.2388
model-1615048599, 1615048602.72, 0.62, 0.2384, 0.61,0.2269
model-1615048599, 1615048602.766, 0.7, 0.2039, 0.69,0.2052
model-1615048599, 1615048602.816, 0.61, 0.2236, 0.6,0.2496
model-1615048599, 1615048602.862, 0.68, 0.2195, 0.7,0.2151
model-1615048599, 1615048602.916, 0.68, 0.2198, 0.6,0.2225
model-1615048599, 1615048602.963, 0.62, 0.237, 0.6,0.2316
model-1615048599, 1615048603.016, 0.65, 0.2258, 0.7,0.2096
model-1615048599, 1615048603.067, 0.64, 0.2299, 0.57,0.2296
model-1615048599, 1615048603.115, 0.69, 0.2134, 0.67,0.2291
model-1615048599, 1615048603.165, 0.68, 0.217, 0.59,0.2356
model-1615048599, 1615048603.213, 0.62, 0.2249, 0.6,0.2413
model-1615048599, 1615048603.267, 0.64, 0.2169, 0.65,0.2275
model-1615048599, 1615048603.315, 0.55, 0.2471, 0.59,0.2362
model-1615048599, 1615048603.362, 0.67, 0.204, 0.64,0.2154
model-1615048599, 1615048603.414, 0.6, 0.2447, 0.63,0.214
model-1615048599, 1615048603.462, 0.54, 0.2554, 0.62,0.226
model-1615048599, 1615048603.509, 0.7, 0.2038, 0.63,0.2222
model-1615048599, 1615048603.555, 0.64, 0.2147, 0.62,0.2282
model-1615048599, 1615048603.605, 0.76, 0.1806, 0.63,0.2316
model-1615048599, 1615048603.652, 0.66, 0.2068, 0.66,0.2178
model-1615048599, 1615048603.703, 0.64, 0.2239, 0.73,0.1872
model-1615048599, 1615048603.749, 0.69, 0.2215, 0.61,0.2262
model-1615048599, 1615048603.797, 0.68, 0.2076, 0.64,0.222
model-1615048599, 1615048603.843, 0.68, 0.2141, 0.61,0.2327
model-1615048599, 1615048603.889, 0.73, 0.186, 0.66,0.2088
model-1615048599, 1615048603.939, 0.76, 0.1721, 0.7,0.1953
model-1615048599, 1615048603.984, 0.62, 0.2231, 0.67,0.1969
model-1615048599, 1615048604.042, 0.61, 0.2247, 0.65,0.2019
model-1615048599, 1615048604.089, 0.62, 0.2224, 0.67,0.2109
model-1615048599, 1615048604.137, 0.73, 0.2, 0.67,0.2103
model-1615048599, 1615048604.184, 0.66, 0.2282, 0.72,0.1795
model-1615048599, 1615048604.233, 0.65, 0.214, 0.64,0.2145
model-1615048599, 1615048604.283, 0.65, 0.2184, 0.61,0.243
model-1615048599, 1615048604.336, 0.66, 0.2006, 0.76,0.1842
model-1615048599, 1615048604.383, 0.64, 0.2134, 0.65,0.2178
model-1615048599, 1615048604.432, 0.54, 0.2541, 0.64,0.2076
model-1615048599, 1615048604.483, 0.66, 0.2195, 0.65,0.2335
model-1615048599, 1615048604.529, 0.69, 0.199, 0.68,0.2103
model-1615048599, 1615048604.577, 0.68, 0.2099, 0.73,0.179
model-1615048599, 1615048604.63, 0.7, 0.1903, 0.76,0.185
model-1615048599, 1615048604.682, 0.58, 0.2343, 0.69,0.1943
model-1615048599, 1615048604.729, 0.67, 0.2025, 0.65,0.2108
model-1615048599, 1615048604.778, 0.56, 0.2305, 0.67,0.2034
model-1615048599, 1615048604.824, 0.67, 0.2015, 0.7,0.2238
model-1615048599, 1615048604.871, 0.69, 0.2106, 0.72,0.2055
model-1615048599, 1615048604.923, 0.7, 0.2009, 0.63,0.1974
model-1615048599, 1615048604.97, 0.67, 0.2148, 0.65,0.2144
model-1615048599, 1615048605.018, 0.77, 0.192, 0.65,0.2177
model-1615048599, 1615048605.069, 0.69, 0.2086, 0.72,0.1944
model-1615048599, 1615048605.118, 0.7, 0.2046, 0.64,0.2213
model-1615048599, 1615048605.165, 0.64, 0.215, 0.71,0.2006
model-1615048599, 1615048605.216, 0.69, 0.2272, 0.74,0.1895
model-1615048599, 1615048605.266, 0.6, 0.2298, 0.62,0.2362
model-1615048599, 1615048605.313, 0.7, 0.1846, 0.75,0.2034
model-1615048599, 1615048605.362, 0.7, 0.2006, 0.65,0.221
model-1615048599, 1615048605.409, 0.67, 0.2039, 0.72,0.2128
model-1615048599, 1615048605.459, 0.69, 0.2061, 0.68,0.2065
model-1615048599, 1615048605.509, 0.7, 0.2054, 0.71,0.2192
model-1615048599, 1615048605.555, 0.69, 0.2076, 0.67,0.2129
model-1615048599, 1615048605.605, 0.61, 0.2334, 0.66,0.2084
model-1615048599, 1615048605.651, 0.68, 0.1903, 0.71,0.1812
model-1615048599, 1615048605.702, 0.8, 0.1674, 0.66,0.1954
model-1615048599, 1615048605.749, 0.78, 0.1613, 0.68,0.2082
model-1615048599, 1615048605.8, 0.69, 0.1912, 0.71,0.1954
model-1615048599, 1615048605.847, 0.67, 0.2219, 0.7,0.2002
model-1615048599, 1615048605.894, 0.74, 0.1818, 0.76,0.1609
model-1615048599, 1615048605.943, 0.7, 0.1981, 0.8,0.1556
model-1615048599, 1615048606.003, 0.63, 0.227, 0.64,0.219
model-1615048599, 1615048606.059, 0.71, 0.1981, 0.76,0.1741
model-1615048599, 1615048606.107, 0.65, 0.2303, 0.72,0.1951
model-1615048599, 1615048606.171, 0.77, 0.1753, 0.68,0.1964
model-1615048599, 1615048606.221, 0.71, 0.1786, 0.62,0.216
model-1615048599, 1615048606.273, 0.7, 0.1988, 0.7,0.1955
model-1615048599, 1615048606.321, 0.73, 0.1841, 0.75,0.177
model-1615048599, 1615048606.368, 0.78, 0.1536, 0.76,0.1671
model-1615048599, 1615048606.418, 0.67, 0.2001, 0.8,0.1587
model-1615048599, 1615048606.465, 0.68, 0.1974, 0.77,0.1768
model-1615048599, 1615048606.513, 0.74, 0.1715, 0.77,0.1572
model-1615048599, 1615048606.559, 0.65, 0.2218, 0.7,0.1806
model-1615048599, 1615048606.608, 0.73, 0.1719, 0.62,0.2248
model-1615048599, 1615048606.663, 0.71, 0.2132, 0.58,0.2562
model-1615048599, 1615048606.709, 0.75, 0.1606, 0.61,0.2249
model-1615048599, 1615048606.76, 0.76, 0.1772, 0.66,0.2136
model-1615048599, 1615048606.808, 0.72, 0.1776, 0.73,0.1898
model-1615048599, 1615048606.859, 0.79, 0.1589, 0.72,0.1866
model-1615048599, 1615048606.91, 0.76, 0.1793, 0.73,0.1726
model-1615048599, 1615048606.963, 0.75, 0.1734, 0.62,0.2326
model-1615048599, 1615048607.012, 0.68, 0.2062, 0.72,0.1787
model-1615048599, 1615048607.07, 0.78, 0.1477, 0.72,0.1839
model-1615048599, 1615048607.126, 0.66, 0.1963, 0.73,0.1791
model-1615048599, 1615048607.176, 0.73, 0.1894, 0.77,0.1785
model-1615048599, 1615048607.229, 0.76, 0.1538, 0.8,0.1614
model-1615048599, 1615048607.279, 0.64, 0.2336, 0.74,0.2004
model-1615048599, 1615048607.326, 0.74, 0.1754, 0.65,0.2286
model-1615048599, 1615048607.373, 0.69, 0.1887, 0.74,0.1871
model-1615048599, 1615048607.424, 0.73, 0.1746, 0.7,0.1887
model-1615048599, 1615048607.47, 0.75, 0.1746, 0.7,0.2033
model-1615048599, 1615048607.522, 0.64, 0.2158, 0.74,0.191
model-1615048599, 1615048607.569, 0.72, 0.1708, 0.78,0.1519
model-1615048599, 1615048607.617, 0.75, 0.1595, 0.78,0.1613
model-1615048599, 1615048607.664, 0.8, 0.1229, 0.75,0.1662
model-1615048599, 1615048607.71, 0.74, 0.1763, 0.77,0.1611
model-1615048599, 1615048607.76, 0.71, 0.1859, 0.82,0.1352
model-1615048599, 1615048607.81, 0.68, 0.2116, 0.75,0.1728
model-1615048599, 1615048607.859, 0.74, 0.1697, 0.64,0.229
model-1615048599, 1615048607.908, 0.75, 0.2004, 0.79,0.1566
model-1615048599, 1615048607.957, 0.73, 0.198, 0.69,0.1869
model-1615048599, 1615048608.017, 0.74, 0.1754, 0.68,0.2132
model-1615048599, 1615048608.069, 0.74, 0.1721, 0.72,0.1951
model-1615048599, 1615048608.128, 0.68, 0.2009, 0.77,0.1573
model-1615048599, 1615048608.178, 0.68, 0.2297, 0.79,0.1365
model-1615048599, 1615048608.225, 0.73, 0.1722, 0.7,0.1944
model-1615048599, 1615048608.271, 0.72, 0.1904, 0.79,0.1525
model-1615048599, 1615048608.322, 0.74, 0.169, 0.67,0.2066
model-1615048599, 1615048608.372, 0.77, 0.1559, 0.73,0.194
model-1615048599, 1615048608.424, 0.74, 0.2018, 0.66,0.209
model-1615048599, 1615048608.47, 0.73, 0.1723, 0.64,0.2173
model-1615048599, 1615048608.519, 0.66, 0.21, 0.76,0.1653
model-1615048599, 1615048608.566, 0.73, 0.1585, 0.7,0.2047
model-1615048599, 1615048608.618, 0.71, 0.1675, 0.69,0.1992
model-1615048599, 1615048608.665, 0.76, 0.1643, 0.75,0.1734
model-1615048599, 1615048608.712, 0.75, 0.1685, 0.57,0.2374
model-1615048599, 1615048608.766, 0.78, 0.1699, 0.73,0.1863
model-1615048599, 1615048608.813, 0.73, 0.1916, 0.73,0.1775
model-1615048599, 1615048608.863, 0.76, 0.1656, 0.71,0.1852
model-1615048599, 1615048608.91, 0.72, 0.1817, 0.74,0.1894
model-1615048599, 1615048608.959, 0.66, 0.2421, 0.65,0.238
model-1615048599, 1615048609.006, 0.68, 0.1948, 0.72,0.1901
model-1615048599, 1615048609.057, 0.79, 0.1546, 0.66,0.2089
model-1615048599, 1615048609.113, 0.75, 0.1641, 0.72,0.182
model-1615048599, 1615048609.161, 0.75, 0.1749, 0.69,0.1836
model-1615048599, 1615048609.211, 0.74, 0.1965, 0.72,0.1818
model-1615048599, 1615048609.26, 0.75, 0.1808, 0.7,0.1779
model-1615048599, 1615048609.317, 0.73, 0.1744, 0.66,0.2264
model-1615048599, 1615048609.366, 0.64, 0.2014, 0.73,0.1732
model-1615048599, 1615048609.416, 0.81, 0.1535, 0.76,0.166
model-1615048599, 1615048609.468, 0.8, 0.1497, 0.72,0.1763
model-1615048599, 1615048609.514, 0.79, 0.1376, 0.77,0.1662
model-1615048599, 1615048609.562, 0.77, 0.1603, 0.73,0.1767
model-1615048599, 1615048609.612, 0.7, 0.1964, 0.83,0.144
model-1615048599, 1615048609.661, 0.73, 0.1689, 0.73,0.1637
model-1615048599, 1615048609.711, 0.75, 0.1747, 0.76,0.1716
model-1615048599, 1615048609.757, 0.69, 0.2016, 0.76,0.1579
model-1615048599, 1615048609.809, 0.7, 0.1844, 0.78,0.1456
model-1615048599, 1615048609.855, 0.66, 0.1979, 0.81,0.1453
model-1615048599, 1615048609.908, 0.82, 0.1359, 0.74,0.158
model-1615048599, 1615048609.956, 0.75, 0.1621, 0.73,0.1714
model-1615048599, 1615048610.006, 0.79, 0.172, 0.72,0.172
model-1615048599, 1615048610.053, 0.77, 0.1555, 0.7,0.1972
model-1615048599, 1615048610.1, 0.81, 0.1453, 0.75,0.1791
model-1615048599, 1615048610.156, 0.74, 0.1746, 0.79,0.1486
model-1615048599, 1615048610.207, 0.72, 0.189, 0.72,0.1747
model-1615048599, 1615048610.257, 0.76, 0.148, 0.76,0.1737
model-1615048599, 1615048610.304, 0.71, 0.1972, 0.77,0.1554
model-1615048599, 1615048610.354, 0.79, 0.1486, 0.74,0.1485
model-1615048599, 1615048610.401, 0.73, 0.1826, 0.79,0.1478
model-1615048599, 1615048610.448, 0.75, 0.1549, 0.77,0.181
model-1615048599, 1615048610.5, 0.75, 0.1437, 0.79,0.1569
model-1615048599, 1615048610.55, 0.8, 0.1423, 0.7,0.1811
model-1615048599, 1615048610.599, 0.76, 0.1622, 0.75,0.1698
model-1615048599, 1615048610.647, 0.79, 0.1665, 0.74,0.1786
model-1615048599, 1615048610.696, 0.83, 0.1465, 0.74,0.1879
model-1615048599, 1615048610.743, 0.74, 0.1796, 0.73,0.1642
model-1615048599, 1615048610.793, 0.83, 0.1349, 0.72,0.1751
model-1615048599, 1615048610.844, 0.71, 0.1827, 0.78,0.1577
model-1615048599, 1615048610.894, 0.81, 0.157, 0.73,0.1649
model-1615048599, 1615048610.942, 0.81, 0.131, 0.77,0.1765
model-1615048599, 1615048610.989, 0.72, 0.1977, 0.75,0.1911
model-1615048599, 1615048611.04, 0.8, 0.154, 0.66,0.2091
model-1615048599, 1615048611.088, 0.69, 0.1839, 0.83,0.1484
model-1615048599, 1615048611.153, 0.7, 0.1875, 0.75,0.1758
model-1615048599, 1615048611.203, 0.82, 0.1562, 0.78,0.1805
model-1615048599, 1615048611.256, 0.7, 0.1913, 0.82,0.1403
model-1615048599, 1615048611.304, 0.73, 0.16, 0.72,0.1739
model-1615048599, 1615048611.356, 0.8, 0.1384, 0.82,0.1352
model-1615048599, 1615048611.406, 0.89, 0.1081, 0.8,0.1482
model-1615048599, 1615048611.458, 0.79, 0.1484, 0.7,0.181
model-1615048599, 1615048611.505, 0.78, 0.1645, 0.7,0.1906
model-1615048599, 1615048611.554, 0.79, 0.1728, 0.73,0.1612
model-1615048599, 1615048611.601, 0.74, 0.1588, 0.66,0.1911
model-1615048599, 1615048611.65, 0.75, 0.1863, 0.77,0.1698
model-1615048599, 1615048611.7, 0.77, 0.1776, 0.75,0.1705
model-1615048599, 1615048611.747, 0.8, 0.1511, 0.71,0.1981
model-1615048599, 1615048611.798, 0.82, 0.1235, 0.72,0.1913
model-1615048599, 1615048611.844, 0.77, 0.1766, 0.75,0.1848
model-1615048599, 1615048611.894, 0.62, 0.2264, 0.75,0.1827
model-1615048599, 1615048611.941, 0.77, 0.1609, 0.72,0.185
model-1615048599, 1615048611.995, 0.74, 0.153, 0.75,0.1833
model-1615048599, 1615048612.042, 0.73, 0.163, 0.77,0.1565
model-1615048599, 1615048612.089, 0.83, 0.123, 0.74,0.1612
model-1615048599, 1615048612.144, 0.77, 0.1768, 0.8,0.1533
model-1615048599, 1615048612.195, 0.77, 0.1443, 0.71,0.1802
model-1615048599, 1615048612.246, 0.7, 0.1867, 0.75,0.1735
model-1615048599, 1615048612.298, 0.77, 0.1591, 0.81,0.1413
model-1615048599, 1615048612.349, 0.82, 0.1421, 0.82,0.1385
model-1615048599, 1615048612.397, 0.75, 0.1576, 0.77,0.1608
model-1615048599, 1615048612.447, 0.79, 0.141, 0.78,0.1629
model-1615048599, 1615048612.495, 0.73, 0.179, 0.79,0.1456
model-1615048599, 1615048612.547, 0.77, 0.1688, 0.72,0.1818
model-1615048599, 1615048612.594, 0.78, 0.1559, 0.79,0.1359
model-1615048599, 1615048612.641, 0.69, 0.181, 0.74,0.1813
model-1615048599, 1615048612.691, 0.76, 0.173, 0.73,0.1672
model-1615048599, 1615048612.739, 0.75, 0.1596, 0.73,0.1847
model-1615048599, 1615048612.788, 0.83, 0.1213, 0.76,0.1596
model-1615048599, 1615048612.839, 0.76, 0.1456, 0.76,0.1716
model-1615048599, 1615048612.889, 0.76, 0.1564, 0.73,0.1738
model-1615048599, 1615048612.936, 0.77, 0.1769, 0.78,0.1561
model-1615048599, 1615048612.982, 0.79, 0.1483, 0.75,0.181
model-1615048599, 1615048613.033, 0.74, 0.1673, 0.8,0.1453
model-1615048599, 1615048613.079, 0.72, 0.1744, 0.82,0.1283
model-1615048599, 1615048613.137, 0.8, 0.1574, 0.8,0.1376
model-1615048599, 1615048613.191, 0.81, 0.1306, 0.77,0.1407
model-1615048599, 1615048613.245, 0.85, 0.1228, 0.81,0.1577
model-1615048599, 1615048613.295, 0.8, 0.1392, 0.78,0.1702
model-1615048599, 1615048613.346, 0.75, 0.1681, 0.68,0.1924
model-1615048599, 1615048613.397, 0.77, 0.1584, 0.76,0.1737
model-1615048599, 1615048613.447, 0.77, 0.158, 0.8,0.1575
model-1615048599, 1615048613.494, 0.76, 0.174, 0.78,0.1434
model-1615048599, 1615048613.54, 0.77, 0.1593, 0.78,0.1401
model-1615048599, 1615048613.59, 0.77, 0.1739, 0.78,0.1582
model-1615048599, 1615048613.637, 0.83, 0.1276, 0.74,0.1753
model-1615048599, 1615048613.688, 0.83, 0.1333, 0.76,0.1518
model-1615048599, 1615048613.734, 0.82, 0.1436, 0.74,0.167
model-1615048599, 1615048613.784, 0.82, 0.125, 0.8,0.1612
model-1615048599, 1615048613.831, 0.82, 0.1265, 0.72,0.185
model-1615048599, 1615048613.879, 0.81, 0.1507, 0.68,0.1879
model-1615048599, 1615048613.934, 0.76, 0.1848, 0.81,0.1535
model-1615048599, 1615048613.982, 0.78, 0.1368, 0.79,0.1454
model-1615048599, 1615048614.031, 0.78, 0.1757, 0.78,0.1554
model-1615048599, 1615048614.077, 0.87, 0.1228, 0.76,0.153
model-1615048599, 1615048614.127, 0.76, 0.1605, 0.74,0.177
model-1615048599, 1615048614.178, 0.81, 0.1327, 0.77,0.1514
model-1615048599, 1615048614.232, 0.85, 0.1242, 0.69,0.2041
model-1615048599, 1615048614.284, 0.83, 0.1229, 0.75,0.1787
model-1615048599, 1615048614.331, 0.78, 0.1537, 0.8,0.1487
model-1615048599, 1615048614.381, 0.78, 0.1515, 0.69,0.189
model-1615048599, 1615048614.428, 0.86, 0.1244, 0.75,0.1583
model-1615048599, 1615048614.478, 0.8, 0.1552, 0.82,0.1534
model-1615048599, 1615048614.526, 0.85, 0.1137, 0.75,0.1709
model-1615048599, 1615048614.575, 0.74, 0.1655, 0.79,0.1589
model-1615048599, 1615048614.629, 0.8, 0.1483, 0.76,0.1581
model-1615048599, 1615048614.675, 0.86, 0.1153, 0.79,0.1535
model-1615048599, 1615048614.722, 0.75, 0.1766, 0.68,0.2196
model-1615048599, 1615048614.772, 0.83, 0.1267, 0.8,0.1341
model-1615048599, 1615048614.82, 0.77, 0.1639, 0.75,0.1668
model-1615048599, 1615048614.877, 0.78, 0.1592, 0.72,0.1789
model-1615048599, 1615048614.927, 0.8, 0.151, 0.75,0.1765
model-1615048599, 1615048614.976, 0.76, 0.169, 0.78,0.1751
model-1615048599, 1615048615.022, 0.76, 0.1392, 0.73,0.1625
model-1615048599, 1615048615.072, 0.83, 0.1193, 0.73,0.1772
model-1615048599, 1615048615.123, 0.89, 0.0933, 0.8,0.1438
model-1615048599, 1615048615.173, 0.82, 0.1326, 0.77,0.1521
model-1615048599, 1615048615.227, 0.79, 0.1516, 0.76,0.1627
model-1615048599, 1615048615.277, 0.82, 0.1506, 0.81,0.1574
model-1615048599, 1615048615.325, 0.81, 0.1359, 0.81,0.13
model-1615048599, 1615048615.372, 0.81, 0.1492, 0.72,0.183
model-1615048599, 1615048615.427, 0.78, 0.1603, 0.78,0.154
model-1615048599, 1615048615.474, 0.81, 0.1295, 0.71,0.1843
model-1615048599, 1615048615.525, 0.82, 0.1071, 0.74,0.1798
model-1615048599, 1615048615.572, 0.76, 0.1512, 0.78,0.1236
model-1615048599, 1615048615.62, 0.72, 0.1941, 0.8,0.1418
model-1615048599, 1615048615.67, 0.84, 0.139, 0.75,0.182
model-1615048599, 1615048615.719, 0.82, 0.128, 0.8,0.1475
model-1615048599, 1615048615.766, 0.81, 0.1319, 0.79,0.1533
model-1615048599, 1615048615.813, 0.88, 0.0988, 0.77,0.1606
model-1615048599, 1615048615.864, 0.79, 0.1563, 0.84,0.1262
model-1615048599, 1615048615.911, 0.78, 0.1294, 0.75,0.1715
model-1615048599, 1615048615.965, 0.82, 0.1517, 0.75,0.1529
model-1615048599, 1615048616.012, 0.78, 0.1368, 0.78,0.1562
model-1615048599, 1615048616.061, 0.82, 0.1221, 0.72,0.1749
model-1615048599, 1615048616.109, 0.82, 0.117, 0.78,0.1458
model-1615048599, 1615048616.157, 0.86, 0.1122, 0.75,0.1727
model-1615048599, 1615048616.217, 0.78, 0.1614, 0.77,0.1571
model-1615048599, 1615048616.265, 0.8, 0.1498, 0.72,0.1952
model-1615048599, 1615048616.315, 0.79, 0.135, 0.82,0.1508
model-1615048599, 1615048616.363, 0.82, 0.1243, 0.76,0.1698
model-1615048599, 1615048616.412, 0.72, 0.1978, 0.69,0.2036
model-1615048599, 1615048616.459, 0.79, 0.1439, 0.73,0.1661
model-1615048599, 1615048616.509, 0.86, 0.106, 0.78,0.1656
model-1615048599, 1615048616.56, 0.84, 0.1097, 0.76,0.1585
model-1615048599, 1615048616.606, 0.82, 0.1351, 0.73,0.1968
model-1615048599, 1615048616.668, 0.75, 0.1708, 0.84,0.1299
model-1615048599, 1615048616.723, 0.82, 0.133, 0.8,0.1328
model-1615048599, 1615048616.778, 0.77, 0.1667, 0.76,0.1762
model-1615048599, 1615048616.825, 0.79, 0.172, 0.73,0.1688
model-1615048599, 1615048616.874, 0.86, 0.1357, 0.8,0.1462
model-1615048599, 1615048616.921, 0.83, 0.1219, 0.77,0.1613
model-1615048599, 1615048616.967, 0.82, 0.1194, 0.78,0.1551
model-1615048599, 1615048617.017, 0.83, 0.1335, 0.81,0.1256
model-1615048599, 1615048617.068, 0.75, 0.172, 0.8,0.1508
model-1615048599, 1615048617.12, 0.83, 0.1281, 0.84,0.1113
model-1615048599, 1615048617.167, 0.79, 0.1556, 0.83,0.1342
model-1615048599, 1615048617.218, 0.73, 0.1676, 0.82,0.1276
model-1615048599, 1615048617.271, 0.8, 0.1421, 0.75,0.1732
model-1615048599, 1615048617.325, 0.75, 0.1672, 0.78,0.1653
model-1615048599, 1615048617.373, 0.87, 0.1127, 0.8,0.138
model-1615048599, 1615048617.421, 0.85, 0.1125, 0.77,0.1522
model-1615048599, 1615048617.471, 0.8, 0.1255, 0.75,0.1723
model-1615048599, 1615048617.517, 0.85, 0.1145, 0.77,0.1771
model-1615048599, 1615048617.566, 0.82, 0.1327, 0.8,0.1335
model-1615048599, 1615048617.617, 0.82, 0.1426, 0.77,0.1693
model-1615048599, 1615048617.666, 0.76, 0.1669, 0.76,0.1759
model-1615048599, 1615048617.713, 0.82, 0.1154, 0.78,0.1514
model-1615048599, 1615048617.761, 0.81, 0.15, 0.77,0.1657
model-1615048599, 1615048617.812, 0.83, 0.1346, 0.67,0.201
model-1615048599, 1615048617.862, 0.75, 0.1585, 0.68,0.2274
model-1615048599, 1615048617.911, 0.78, 0.1329, 0.82,0.1258
model-1615048599, 1615048617.958, 0.86, 0.1072, 0.79,0.1798
model-1615048599, 1615048618.007, 0.85, 0.0988, 0.72,0.1837
model-1615048599, 1615048618.054, 0.78, 0.1483, 0.77,0.1555
model-1615048599, 1615048618.101, 0.81, 0.1418, 0.73,0.1843
model-1615048599, 1615048618.159, 0.85, 0.1257, 0.8,0.1465
model-1615048599, 1615048618.209, 0.8, 0.1525, 0.8,0.1348
model-1615048599, 1615048618.266, 0.87, 0.0982, 0.74,0.1717
model-1615048599, 1615048618.314, 0.78, 0.161, 0.79,0.1379
model-1615052292, 1615052292.872, 0.5, 0.2497, 0.53,0.2485
model-1615052292, 1615052292.92, 0.56, 0.2481, 0.55,0.2478
model-1615052292, 1615052292.97, 0.53, 0.2495, 0.51,0.2505
model-1615052292, 1615052293.019, 0.54, 0.2484, 0.48,0.2503
model-1615052292, 1615052293.074, 0.49, 0.2496, 0.54,0.2477
model-1615052292, 1615052293.121, 0.46, 0.2535, 0.53,0.2484
model-1615052292, 1615052293.171, 0.38, 0.2578, 0.47,0.2502
model-1615052292, 1615052293.221, 0.49, 0.2492, 0.47,0.2488
model-1615052292, 1615052293.268, 0.48, 0.2471, 0.56,0.2421
model-1615052292, 1615052293.318, 0.54, 0.2437, 0.64,0.2403
model-1615052292, 1615052293.369, 0.6, 0.2394, 0.52,0.254
model-1615052292, 1615052293.42, 0.54, 0.2484, 0.47,0.2486
model-1615052292, 1615052293.475, 0.51, 0.246, 0.56,0.2419
model-1615052292, 1615052293.527, 0.54, 0.2431, 0.51,0.2445
model-1615052292, 1615052293.574, 0.6, 0.2396, 0.51,0.2454
model-1615052292, 1615052293.624, 0.55, 0.2446, 0.62,0.2422
model-1615052292, 1615052293.674, 0.5, 0.2578, 0.65,0.2343
model-1615052292, 1615052293.725, 0.59, 0.2372, 0.61,0.2362
model-1615052292, 1615052293.773, 0.64, 0.2346, 0.59,0.2393
model-1615052292, 1615052293.82, 0.51, 0.25, 0.59,0.239
model-1615052292, 1615052293.876, 0.51, 0.2667, 0.61,0.236
model-1615052292, 1615052293.923, 0.54, 0.255, 0.59,0.2336
model-1615052292, 1615052293.978, 0.48, 0.2534, 0.49,0.2474
model-1615052292, 1615052294.028, 0.48, 0.2546, 0.49,0.2517
model-1615052292, 1615052294.079, 0.52, 0.2485, 0.54,0.247
model-1615052292, 1615052294.126, 0.47, 0.2503, 0.55,0.2457
model-1615052292, 1615052294.176, 0.5, 0.2505, 0.52,0.2485
model-1615052292, 1615052294.227, 0.56, 0.2482, 0.68,0.2416
model-1615052292, 1615052294.278, 0.59, 0.2432, 0.56,0.2387
model-1615052292, 1615052294.325, 0.47, 0.2545, 0.54,0.2354
model-1615052292, 1615052294.373, 0.63, 0.2273, 0.46,0.2485
model-1615052292, 1615052294.42, 0.58, 0.2417, 0.61,0.2456
